net,fanin,fanout,gate_count,num_gate_types,num_instances,y_any,design,trojan
WX1953,5,1,2,2,2,0,s35932,T100
n8661,0,2,2,1,2,0,s35932,T100
n3458,5,2,3,3,3,0,s35932,T100
WX1955,5,1,2,2,2,0,s35932,T100
test_so13,0,1,1,1,1,0,s35932,T100
n3457,5,2,3,3,3,0,s35932,T100
WX1957,5,1,2,2,2,0,s35932,T100
test_si14,0,1,1,1,1,0,s35932,T100
n8658,0,2,2,1,2,0,s35932,T100
n3456,5,2,3,3,3,0,s35932,T100
WX1959,5,1,2,2,2,0,s35932,T100
n8657,0,2,2,1,2,0,s35932,T100
n3455,5,2,3,3,3,0,s35932,T100
WX1961,5,1,2,2,2,0,s35932,T100
n8656,0,2,2,1,2,0,s35932,T100
n3454,5,2,3,3,3,0,s35932,T100
WX1963,5,1,2,2,2,0,s35932,T100
n8655,0,2,2,1,2,0,s35932,T100
n3453,5,2,3,3,3,0,s35932,T100
WX1965,5,1,2,2,2,0,s35932,T100
n8654,0,2,2,1,2,0,s35932,T100
n3452,5,2,3,3,3,0,s35932,T100
WX1967,5,1,2,2,2,0,s35932,T100
n8653,0,2,2,1,2,0,s35932,T100
n3451,5,2,3,3,3,0,s35932,T100
WX1969,5,1,2,2,2,0,s35932,T100
WX1970,4,3,4,3,4,0,s35932,T100
WX1971,5,1,2,2,2,0,s35932,T100
WX1972,4,3,4,3,4,0,s35932,T100
WX1973,5,1,2,2,2,0,s35932,T100
WX1974,4,3,4,3,4,0,s35932,T100
WX1975,5,1,2,2,2,0,s35932,T100
WX1976,4,3,4,3,4,0,s35932,T100
WX1977,5,1,2,2,2,0,s35932,T100
WX1978,4,3,4,3,4,0,s35932,T100
WX1979,5,1,2,2,2,0,s35932,T100
WX1980,4,3,4,3,4,0,s35932,T100
WX1981,5,1,2,2,2,0,s35932,T100
WX1982,4,3,4,3,4,0,s35932,T100
WX1983,5,1,2,2,2,0,s35932,T100
WX1984,4,3,4,3,4,0,s35932,T100
WX1985,5,1,2,2,2,0,s35932,T100
WX1986,4,3,4,3,4,0,s35932,T100
WX1987,5,1,2,2,2,0,s35932,T100
WX1988,4,3,4,3,4,0,s35932,T100
WX1989,5,1,2,2,2,0,s35932,T100
WX1990,4,3,4,3,4,0,s35932,T100
WX1991,5,1,2,2,2,0,s35932,T100
test_so14,4,2,3,3,3,0,s35932,T100
WX1993,5,1,2,2,2,0,s35932,T100
test_si15,0,1,1,1,1,0,s35932,T100
WX1994,4,3,4,3,4,0,s35932,T100
WX1995,5,1,2,2,2,0,s35932,T100
WX1996,4,3,4,3,4,0,s35932,T100
WX1997,5,1,2,2,2,0,s35932,T100
WX1998,4,3,4,3,4,0,s35932,T100
WX1999,5,1,2,2,2,0,s35932,T100
WX2000,4,3,4,3,4,0,s35932,T100
WX2001,2,1,2,2,2,0,s35932,T100
WX2002,4,3,4,3,4,0,s35932,T100
WX2003,2,1,2,2,2,0,s35932,T100
WX2004,4,3,4,3,4,0,s35932,T100
WX2005,2,1,2,2,2,0,s35932,T100
WX2006,4,3,4,3,4,0,s35932,T100
WX2007,2,1,2,2,2,0,s35932,T100
WX2008,4,3,4,3,4,0,s35932,T100
WX2009,2,1,2,2,2,0,s35932,T100
WX2010,4,3,4,3,4,0,s35932,T100
WX2011,2,1,2,2,2,0,s35932,T100
WX2012,4,3,4,3,4,0,s35932,T100
WX2013,2,1,2,2,2,0,s35932,T100
WX2014,4,3,4,3,4,0,s35932,T100
WX2015,2,1,2,2,2,0,s35932,T100
WX2016,4,3,4,3,4,0,s35932,T100
WX2017,2,1,2,2,2,0,s35932,T100
WX2018,4,3,4,3,4,0,s35932,T100
WX2019,2,1,2,2,2,0,s35932,T100
WX2020,4,3,4,3,4,0,s35932,T100
WX2021,2,1,2,2,2,0,s35932,T100
WX2022,4,3,4,3,4,0,s35932,T100
WX2023,2,1,2,2,2,0,s35932,T100
WX2024,4,3,4,3,4,0,s35932,T100
WX2025,2,1,2,2,2,0,s35932,T100
WX2026,4,3,4,3,4,0,s35932,T100
WX2027,2,1,2,2,2,0,s35932,T100
test_so15,4,2,3,3,3,0,s35932,T100
WX2029,2,1,2,2,2,0,s35932,T100
test_si16,0,1,1,1,1,0,s35932,T100
WX2030,4,3,4,3,4,0,s35932,T100
WX2031,2,1,2,2,2,0,s35932,T100
WX2032,4,3,4,3,4,0,s35932,T100
WX2033,2,1,2,2,2,0,s35932,T100
WX2034,0,3,3,2,3,0,s35932,T100
n3785,5,1,2,2,2,0,s35932,T100
WX2035,2,1,2,2,2,0,s35932,T100
WX2036,0,3,3,2,3,0,s35932,T100
n3783,5,1,2,2,2,0,s35932,T100
WX2037,2,1,2,2,2,0,s35932,T100
WX2038,0,3,3,2,3,0,s35932,T100
n3781,5,1,2,2,2,0,s35932,T100
WX2039,2,1,2,2,2,0,s35932,T100
WX2040,0,3,3,2,3,0,s35932,T100
n3779,5,1,2,2,2,0,s35932,T100
WX2041,2,1,2,2,2,0,s35932,T100
WX2042,0,3,3,2,3,0,s35932,T100
n3777,5,1,2,2,2,0,s35932,T100
WX2043,2,1,2,2,2,0,s35932,T100
WX2044,0,3,3,2,3,0,s35932,T100
n3775,5,1,2,2,2,0,s35932,T100
WX2045,2,1,2,2,2,0,s35932,T100
WX2046,0,3,3,2,3,0,s35932,T100
n3773,5,1,2,2,2,0,s35932,T100
WX2047,2,1,2,2,2,0,s35932,T100
WX2048,0,3,3,2,3,0,s35932,T100
n3771,5,1,2,2,2,0,s35932,T100
WX2049,2,1,2,2,2,0,s35932,T100
WX2050,0,3,3,2,3,0,s35932,T100
n3769,5,1,2,2,2,0,s35932,T100
WX2051,2,1,2,2,2,0,s35932,T100
WX2052,0,3,3,2,3,0,s35932,T100
n3767,5,1,2,2,2,0,s35932,T100
WX2053,2,1,2,2,2,0,s35932,T100
WX2054,0,3,3,2,3,0,s35932,T100
n3765,5,1,2,2,2,0,s35932,T100
WX2055,2,1,2,2,2,0,s35932,T100
WX2056,0,3,3,2,3,0,s35932,T100
n3763,5,1,2,2,2,0,s35932,T100
WX2057,2,1,2,2,2,0,s35932,T100
WX2058,0,3,3,2,3,0,s35932,T100
n3761,5,1,2,2,2,0,s35932,T100
WX2059,2,1,2,2,2,0,s35932,T100
WX2060,0,3,3,2,3,0,s35932,T100
n3759,5,1,2,2,2,0,s35932,T100
WX2061,2,1,2,2,2,0,s35932,T100
WX2062,0,3,3,2,3,0,s35932,T100
n3757,5,1,2,2,2,0,s35932,T100
WX2063,2,1,2,2,2,0,s35932,T100
test_so16,0,2,2,2,2,0,s35932,T100
n3755,5,1,2,2,2,0,s35932,T100
WX2065,2,1,2,2,2,0,s35932,T100
test_si17,0,1,1,1,1,0,s35932,T100
WX2066,4,3,4,3,4,0,s35932,T100
WX2067,2,1,2,2,2,0,s35932,T100
WX2068,4,3,4,3,4,0,s35932,T100
WX2069,2,1,2,2,2,0,s35932,T100
WX2070,4,3,4,3,4,0,s35932,T100
WX2071,2,1,2,2,2,0,s35932,T100
WX2072,4,3,4,3,4,0,s35932,T100
WX2073,2,1,2,2,2,0,s35932,T100
WX2074,4,3,4,3,4,0,s35932,T100
WX2075,2,1,2,2,2,0,s35932,T100
WX2076,4,3,4,3,4,0,s35932,T100
WX2077,2,1,2,2,2,0,s35932,T100
WX2078,4,3,4,3,4,0,s35932,T100
WX2079,2,1,2,2,2,0,s35932,T100
WX2080,4,3,4,3,4,0,s35932,T100
WX2081,2,1,2,2,2,0,s35932,T100
WX2082,4,3,4,3,4,0,s35932,T100
WX2083,2,1,2,2,2,0,s35932,T100
WX2084,4,3,4,3,4,0,s35932,T100
WX2085,2,1,2,2,2,0,s35932,T100
WX2086,4,3,4,3,4,0,s35932,T100
WX2087,2,1,2,2,2,0,s35932,T100
WX2088,4,3,4,3,4,0,s35932,T100
WX2089,2,1,2,2,2,0,s35932,T100
WX2090,4,3,4,3,4,0,s35932,T100
WX2091,2,1,2,2,2,0,s35932,T100
WX2092,4,3,4,3,4,0,s35932,T100
WX2093,2,1,2,2,2,0,s35932,T100
WX2094,4,3,4,3,4,0,s35932,T100
WX2095,2,1,2,2,2,0,s35932,T100
WX2096,4,3,4,3,4,0,s35932,T100
WX2097,2,1,2,2,2,0,s35932,T100
WX2098,4,3,4,3,4,0,s35932,T100
WX2099,2,1,2,2,2,0,s35932,T100
test_so17,4,2,3,3,3,0,s35932,T100
WX2101,2,1,2,2,2,0,s35932,T100
test_si18,0,1,1,1,1,0,s35932,T100
WX2102,4,3,4,3,4,0,s35932,T100
WX2103,2,1,2,2,2,0,s35932,T100
WX2104,4,3,4,3,4,0,s35932,T100
WX2105,2,1,2,2,2,0,s35932,T100
WX2106,4,3,4,3,4,0,s35932,T100
WX2107,2,1,2,2,2,0,s35932,T100
WX2108,4,3,4,3,4,0,s35932,T100
WX2109,2,1,2,2,2,0,s35932,T100
WX2110,4,3,4,3,4,0,s35932,T100
WX2111,2,1,2,2,2,0,s35932,T100
WX2112,4,3,4,3,4,0,s35932,T100
WX2113,2,1,2,2,2,0,s35932,T100
WX2114,4,3,4,3,4,0,s35932,T100
WX2115,2,1,2,2,2,0,s35932,T100
WX2116,4,3,4,3,4,0,s35932,T100
WX2117,2,1,2,2,2,0,s35932,T100
WX2118,4,3,4,3,4,0,s35932,T100
WX2119,2,1,2,2,2,0,s35932,T100
WX2120,4,3,4,3,4,0,s35932,T100
WX2121,2,1,2,2,2,0,s35932,T100
WX2122,4,3,4,3,4,0,s35932,T100
WX2123,2,1,2,2,2,0,s35932,T100
WX2124,4,3,4,3,4,0,s35932,T100
WX2125,2,1,2,2,2,0,s35932,T100
WX2126,4,3,4,3,4,0,s35932,T100
WX2127,2,1,2,2,2,0,s35932,T100
WX2128,4,3,4,3,4,0,s35932,T100
WX2129,2,1,2,2,2,0,s35932,T100
WX2130,4,3,4,3,4,0,s35932,T100
WX2131,2,1,2,2,2,0,s35932,T100
WX2132,4,3,4,3,4,0,s35932,T100
WX2133,2,1,2,2,2,0,s35932,T100
WX2134,4,3,4,3,4,0,s35932,T100
WX2135,2,1,2,2,2,0,s35932,T100
test_so18,4,2,3,3,3,0,s35932,T100
WX2137,2,1,2,2,2,0,s35932,T100
test_si19,0,1,1,1,1,0,s35932,T100
WX2138,4,3,4,3,4,0,s35932,T100
WX2139,2,1,2,2,2,0,s35932,T100
WX2140,4,3,4,3,4,0,s35932,T100
WX2141,2,1,2,2,2,0,s35932,T100
WX2142,4,3,4,3,4,0,s35932,T100
WX2143,2,1,2,2,2,0,s35932,T100
WX2144,4,3,4,3,4,0,s35932,T100
WX2145,2,1,2,2,2,0,s35932,T100
WX2146,4,3,4,3,4,0,s35932,T100
WX2147,2,1,2,2,2,0,s35932,T100
WX2148,4,3,4,3,4,0,s35932,T100
WX2149,2,1,2,2,2,0,s35932,T100
WX2150,4,3,4,3,4,0,s35932,T100
WX2151,2,1,2,2,2,0,s35932,T100
WX2152,4,3,4,3,4,0,s35932,T100
WX2153,2,1,2,2,2,0,s35932,T100
WX2154,4,3,4,3,4,0,s35932,T100
WX2155,2,1,2,2,2,0,s35932,T100
WX2156,4,3,4,3,4,0,s35932,T100
WX2157,2,1,2,2,2,0,s35932,T100
WX2158,4,3,4,3,4,0,s35932,T100
WX2159,2,1,2,2,2,0,s35932,T100
WX2160,4,3,4,3,4,0,s35932,T100
WX2161,2,1,2,2,2,0,s35932,T100
WX2162,4,3,4,2,4,0,s35932,T100
WX2163,2,1,2,2,2,0,s35932,T100
WX2164,4,3,4,2,4,0,s35932,T100
WX2165,2,1,2,2,2,0,s35932,T100
WX2166,4,3,4,2,4,0,s35932,T100
WX2167,2,1,2,2,2,0,s35932,T100
WX2168,4,3,4,2,4,0,s35932,T100
WX2169,2,1,2,2,2,0,s35932,T100
WX2170,4,3,4,3,4,0,s35932,T100
WX2171,2,1,2,2,2,0,s35932,T100
test_so19,4,2,3,2,3,0,s35932,T100
WX2173,2,1,2,2,2,0,s35932,T100
test_si20,0,1,1,1,1,0,s35932,T100
WX2174,4,3,4,2,4,0,s35932,T100
WX2175,2,1,2,2,2,0,s35932,T100
WX2176,4,3,4,2,4,0,s35932,T100
WX2177,2,1,2,2,2,0,s35932,T100
WX2178,4,3,4,2,4,0,s35932,T100
WX2179,2,1,2,2,2,0,s35932,T100
WX2180,4,3,4,2,4,0,s35932,T100
WX2181,2,1,2,2,2,0,s35932,T100
WX2182,4,3,4,2,4,0,s35932,T100
WX2183,2,1,2,2,2,0,s35932,T100
WX2184,4,3,4,3,4,0,s35932,T100
WX2185,2,1,2,2,2,0,s35932,T100
WX2186,4,3,4,2,4,0,s35932,T100
WX2187,2,1,2,2,2,0,s35932,T100
WX2188,4,3,4,2,4,0,s35932,T100
WX2189,2,1,2,2,2,0,s35932,T100
WX2190,4,3,4,2,4,0,s35932,T100
WX2191,2,1,2,2,2,0,s35932,T100
WX2192,4,3,4,2,4,0,s35932,T100
WX2557,2,1,2,2,2,0,s35932,T100
CRC_OUT_8_0,0,3,3,2,3,0,s35932,T100
DFF_352_n1,5,1,2,2,2,0,s35932,T100
WX2559,2,1,2,2,2,0,s35932,T100
CRC_OUT_8_1,0,3,3,2,3,0,s35932,T100
DFF_353_n1,5,1,2,2,2,0,s35932,T100
WX2561,2,1,2,2,2,0,s35932,T100
CRC_OUT_8_2,0,3,3,2,3,0,s35932,T100
DFF_354_n1,5,1,2,2,2,0,s35932,T100
WX2563,2,1,2,2,2,0,s35932,T100
CRC_OUT_8_3,0,3,3,2,3,0,s35932,T100
DFF_355_n1,5,1,2,2,2,0,s35932,T100
WX2565,2,1,2,2,2,0,s35932,T100
CRC_OUT_8_4,0,3,3,2,3,0,s35932,T100
DFF_356_n1,5,1,2,2,2,0,s35932,T100
WX2567,2,1,2,2,2,0,s35932,T100
CRC_OUT_8_5,0,3,3,2,3,0,s35932,T100
DFF_357_n1,5,1,2,2,2,0,s35932,T100
WX2569,2,1,2,2,2,0,s35932,T100
CRC_OUT_8_6,0,3,3,2,3,0,s35932,T100
DFF_358_n1,5,1,2,2,2,0,s35932,T100
WX2571,2,1,2,2,2,0,s35932,T100
CRC_OUT_8_7,0,2,2,2,2,0,s35932,T100
DFF_359_n1,5,1,2,2,2,0,s35932,T100
WX2573,2,1,2,2,2,0,s35932,T100
test_si21,0,1,1,1,1,0,s35932,T100
CRC_OUT_8_8,0,3,3,2,3,0,s35932,T100
DFF_360_n1,5,1,2,2,2,0,s35932,T100
WX2575,2,1,2,2,2,0,s35932,T100
CRC_OUT_8_9,0,3,3,2,3,0,s35932,T100
DFF_361_n1,5,1,2,2,2,0,s35932,T100
WX2577,2,1,2,2,2,0,s35932,T100
CRC_OUT_8_10,0,3,3,2,3,0,s35932,T100
DFF_362_n1,5,1,2,2,2,0,s35932,T100
WX2579,2,1,2,2,2,0,s35932,T100
CRC_OUT_8_11,0,3,3,2,3,0,s35932,T100
DFF_363_n1,5,1,2,2,2,0,s35932,T100
WX2581,2,1,2,2,2,0,s35932,T100
CRC_OUT_8_12,0,3,3,2,3,0,s35932,T100
DFF_364_n1,5,1,2,2,2,0,s35932,T100
WX2583,2,1,2,2,2,0,s35932,T100
CRC_OUT_8_13,0,3,3,2,3,0,s35932,T100
DFF_365_n1,5,1,2,2,2,0,s35932,T100
WX2585,2,1,2,2,2,0,s35932,T100
CRC_OUT_8_14,0,3,3,2,3,0,s35932,T100
DFF_366_n1,5,1,2,2,2,0,s35932,T100
WX2587,2,1,2,2,2,0,s35932,T100
CRC_OUT_8_15,0,3,3,2,3,0,s35932,T100
DFF_367_n1,5,1,2,2,2,0,s35932,T100
WX2589,2,1,2,2,2,0,s35932,T100
CRC_OUT_8_16,0,3,3,2,3,0,s35932,T100
DFF_368_n1,5,1,2,2,2,0,s35932,T100
WX2591,2,1,2,2,2,0,s35932,T100
CRC_OUT_8_17,0,3,3,2,3,0,s35932,T100
DFF_369_n1,5,1,2,2,2,0,s35932,T100
WX2593,2,1,2,2,2,0,s35932,T100
CRC_OUT_8_18,0,3,3,2,3,0,s35932,T100
DFF_370_n1,5,1,2,2,2,0,s35932,T100
WX2595,2,1,2,2,2,0,s35932,T100
CRC_OUT_8_19,0,3,3,2,3,0,s35932,T100
DFF_371_n1,5,1,2,2,2,0,s35932,T100
WX2597,2,1,2,2,2,0,s35932,T100
CRC_OUT_8_20,0,3,3,2,3,0,s35932,T100
DFF_372_n1,5,1,2,2,2,0,s35932,T100
WX2599,2,1,2,2,2,0,s35932,T100
CRC_OUT_8_21,0,3,3,2,3,0,s35932,T100
DFF_373_n1,5,1,2,2,2,0,s35932,T100
WX2601,2,1,2,2,2,0,s35932,T100
CRC_OUT_8_22,0,3,3,2,3,0,s35932,T100
DFF_374_n1,5,1,2,2,2,0,s35932,T100
WX2603,2,1,2,2,2,0,s35932,T100
CRC_OUT_8_23,0,3,3,2,3,0,s35932,T100
DFF_375_n1,5,1,2,2,2,0,s35932,T100
WX2605,2,1,2,2,2,0,s35932,T100
CRC_OUT_8_24,0,3,3,2,3,0,s35932,T100
DFF_376_n1,5,1,2,2,2,0,s35932,T100
WX2607,2,1,2,2,2,0,s35932,T100
CRC_OUT_8_25,0,2,2,2,2,0,s35932,T100
DFF_377_n1,5,1,2,2,2,0,s35932,T100
WX2609,2,1,2,2,2,0,s35932,T100
test_si22,0,1,1,1,1,0,s35932,T100
CRC_OUT_8_26,0,3,3,2,3,0,s35932,T100
DFF_378_n1,5,1,2,2,2,0,s35932,T100
WX2611,2,1,2,2,2,0,s35932,T100
CRC_OUT_8_27,0,3,3,2,3,0,s35932,T100
DFF_379_n1,5,1,2,2,2,0,s35932,T100
WX2613,2,1,2,2,2,0,s35932,T100
CRC_OUT_8_28,0,3,3,2,3,0,s35932,T100
DFF_380_n1,5,1,2,2,2,0,s35932,T100
WX2615,2,1,2,2,2,0,s35932,T100
CRC_OUT_8_29,0,3,3,2,3,0,s35932,T100
DFF_381_n1,5,1,2,2,2,0,s35932,T100
WX2617,2,1,2,2,2,0,s35932,T100
CRC_OUT_8_30,0,3,3,2,3,0,s35932,T100
DFF_382_n1,5,1,2,2,2,0,s35932,T100
WX2619,2,1,2,2,2,0,s35932,T100
CRC_OUT_8_31,0,6,6,3,6,0,s35932,T100
DFF_383_n1,5,1,2,2,2,0,s35932,T100
WX3070,2,2,3,3,3,0,s35932,T100
WX3071,4,3,4,3,4,0,s35932,T100
WX3072,2,2,3,3,3,0,s35932,T100
n8644,0,2,2,1,2,0,s35932,T100
n4002,5,1,2,2,2,0,s35932,T100
WX3074,2,2,3,3,3,0,s35932,T100
n8643,0,2,2,1,2,0,s35932,T100
n4001,5,1,2,2,2,0,s35932,T100
WX3076,2,2,3,3,3,0,s35932,T100
n8642,0,2,2,1,2,0,s35932,T100
n4000,5,1,2,2,2,0,s35932,T100
WX3078,2,2,3,3,3,0,s35932,T100
n8641,0,2,2,1,2,0,s35932,T100
n3999,5,1,2,2,2,0,s35932,T100
WX3080,2,2,3,3,3,0,s35932,T100
n8640,0,2,2,1,2,0,s35932,T100
n3998,5,1,2,2,2,0,s35932,T100
WX3082,2,2,3,3,3,0,s35932,T100
n8639,0,2,2,1,2,0,s35932,T100
n3997,5,1,2,2,2,0,s35932,T100
WX3084,2,2,3,3,3,0,s35932,T100
n8638,0,2,2,1,2,0,s35932,T100
n3996,5,1,2,2,2,0,s35932,T100
WX3086,2,2,3,3,3,0,s35932,T100
n8637,0,2,2,1,2,0,s35932,T100
n3995,5,1,2,2,2,0,s35932,T100
WX3088,2,2,3,3,3,0,s35932,T100
n8636,0,2,2,1,2,0,s35932,T100
n3994,5,1,2,2,2,0,s35932,T100
WX3090,2,2,3,3,3,0,s35932,T100
n8635,0,2,2,1,2,0,s35932,T100
n3993,5,1,2,2,2,0,s35932,T100
WX3092,2,2,3,3,3,0,s35932,T100
test_so22,0,1,1,1,1,0,s35932,T100
n3992,5,1,2,2,2,0,s35932,T100
WX3094,2,2,3,3,3,0,s35932,T100
test_si23,0,1,1,1,1,0,s35932,T100
n8632,0,2,2,1,2,0,s35932,T100
n3991,5,1,2,2,2,0,s35932,T100
WX3096,2,2,3,3,3,0,s35932,T100
n8631,0,2,2,1,2,0,s35932,T100
n3990,5,1,2,2,2,0,s35932,T100
WX3098,2,2,3,3,3,0,s35932,T100
n8630,0,2,2,1,2,0,s35932,T100
n3989,5,1,2,2,2,0,s35932,T100
WX3100,2,2,3,3,3,0,s35932,T100
n8629,0,2,2,1,2,0,s35932,T100
n3988,5,1,2,2,2,0,s35932,T100
WX3102,2,2,3,3,3,0,s35932,T100
n8628,0,2,2,1,2,0,s35932,T100
n3987,5,1,2,2,2,0,s35932,T100
WX3104,2,2,3,3,3,0,s35932,T100
n8627,0,2,2,1,2,0,s35932,T100
n3986,5,1,2,2,2,0,s35932,T100
WX3106,2,2,3,3,3,0,s35932,T100
n8626,0,2,2,1,2,0,s35932,T100
n3985,5,1,2,2,2,0,s35932,T100
WX3108,2,2,3,3,3,0,s35932,T100
n8625,0,2,2,1,2,0,s35932,T100
n3984,5,1,2,2,2,0,s35932,T100
WX3110,2,2,3,3,3,0,s35932,T100
n8624,0,2,2,1,2,0,s35932,T100
n3983,5,1,2,2,2,0,s35932,T100
WX3112,2,2,3,3,3,0,s35932,T100
n8623,0,2,2,1,2,0,s35932,T100
n3982,5,1,2,2,2,0,s35932,T100
WX3114,2,2,3,3,3,0,s35932,T100
n8622,0,2,2,1,2,0,s35932,T100
n3981,5,1,2,2,2,0,s35932,T100
WX3116,2,2,3,3,3,0,s35932,T100
n8621,0,2,2,1,2,0,s35932,T100
n3980,5,1,2,2,2,0,s35932,T100
WX3118,2,2,3,3,3,0,s35932,T100
n8620,0,2,2,1,2,0,s35932,T100
n3979,5,1,2,2,2,0,s35932,T100
WX3120,2,2,3,3,3,0,s35932,T100
n8619,0,2,2,1,2,0,s35932,T100
n3978,5,1,2,2,2,0,s35932,T100
WX3122,2,2,3,3,3,0,s35932,T100
n8618,0,2,2,1,2,0,s35932,T100
n3977,5,1,2,2,2,0,s35932,T100
WX3124,2,2,3,3,3,0,s35932,T100
n8617,0,2,2,1,2,0,s35932,T100
n3976,5,1,2,2,2,0,s35932,T100
WX3126,2,2,3,3,3,0,s35932,T100
n8616,0,2,2,1,2,0,s35932,T100
n3975,5,1,2,2,2,0,s35932,T100
WX3128,2,2,3,3,3,0,s35932,T100
test_so23,0,1,1,1,1,0,s35932,T100
n3974,5,1,2,2,2,0,s35932,T100
WX3130,2,2,3,3,3,0,s35932,T100
test_si24,0,1,1,1,1,0,s35932,T100
n8613,0,2,2,1,2,0,s35932,T100
n3973,5,1,2,2,2,0,s35932,T100
WX3132,2,1,2,2,2,0,s35932,T100
n8612,0,2,2,1,2,0,s35932,T100
n3972,5,1,2,2,2,0,s35932,T100
WX3230,5,1,2,2,2,0,s35932,T100
n8611,0,2,2,1,2,0,s35932,T100
n3344,5,2,3,3,3,0,s35932,T100
WX3232,5,1,2,2,2,0,s35932,T100
n8610,0,2,2,1,2,0,s35932,T100
n3450,5,2,3,3,3,0,s35932,T100
WX3234,5,1,2,2,2,0,s35932,T100
n8609,0,2,2,1,2,0,s35932,T100
n3449,5,2,3,3,3,0,s35932,T100
WX3236,5,1,2,2,2,0,s35932,T100
n8608,0,2,2,1,2,0,s35932,T100
n3448,5,2,3,3,3,0,s35932,T100
WX3238,5,1,2,2,2,0,s35932,T100
n8607,0,2,2,1,2,0,s35932,T100
n3447,5,2,3,3,3,0,s35932,T100
WX3240,5,1,2,2,2,0,s35932,T100
n8606,0,2,2,1,2,0,s35932,T100
n3446,5,2,3,3,3,0,s35932,T100
WX3242,5,1,2,2,2,0,s35932,T100
n8605,0,2,2,1,2,0,s35932,T100
n3445,5,2,3,3,3,0,s35932,T100
WX3244,5,1,2,2,2,0,s35932,T100
n8604,0,2,2,1,2,0,s35932,T100
n3444,5,2,3,3,3,0,s35932,T100
WX3246,5,1,2,2,2,0,s35932,T100
n8603,0,2,2,1,2,0,s35932,T100
n3443,5,2,3,3,3,0,s35932,T100
WX3248,5,1,2,2,2,0,s35932,T100
n8602,0,2,2,1,2,0,s35932,T100
n3442,5,2,3,3,3,0,s35932,T100
WX3250,5,1,2,2,2,0,s35932,T100
n8601,0,2,2,1,2,0,s35932,T100
n3441,5,2,3,3,3,0,s35932,T100
WX3252,5,1,2,2,2,0,s35932,T100
n8600,0,2,2,1,2,0,s35932,T100
n3440,5,2,3,3,3,0,s35932,T100
WX3254,5,1,2,2,2,0,s35932,T100
n8599,0,2,2,1,2,0,s35932,T100
n3439,5,2,3,3,3,0,s35932,T100
WX3256,5,1,2,2,2,0,s35932,T100
n8598,0,2,2,1,2,0,s35932,T100
n3438,5,2,3,3,3,0,s35932,T100
WX3258,5,1,2,2,2,0,s35932,T100
n8597,0,2,2,1,2,0,s35932,T100
n3437,5,2,3,3,3,0,s35932,T100
WX3260,5,1,2,2,2,0,s35932,T100
test_so24,0,1,1,1,1,0,s35932,T100
n3436,5,2,3,3,3,0,s35932,T100
WX3262,5,1,2,2,2,0,s35932,T100
test_si25,0,1,1,1,1,0,s35932,T100
WX3263,4,3,4,3,4,0,s35932,T100
WX3264,5,1,2,2,2,0,s35932,T100
WX3265,4,3,4,3,4,0,s35932,T100
WX3266,5,1,2,2,2,0,s35932,T100
WX3267,4,3,4,3,4,0,s35932,T100
WX3268,5,1,2,2,2,0,s35932,T100
WX3269,4,3,4,3,4,0,s35932,T100
WX3270,5,1,2,2,2,0,s35932,T100
WX3271,4,3,4,3,4,0,s35932,T100
WX3272,5,1,2,2,2,0,s35932,T100
WX3273,4,3,4,3,4,0,s35932,T100
WX3274,5,1,2,2,2,0,s35932,T100
WX3275,4,3,4,3,4,0,s35932,T100
WX3276,5,1,2,2,2,0,s35932,T100
WX3277,4,3,4,3,4,0,s35932,T100
WX3278,5,1,2,2,2,0,s35932,T100
WX3279,4,3,4,3,4,0,s35932,T100
WX3280,5,1,2,2,2,0,s35932,T100
WX3281,4,3,4,3,4,0,s35932,T100
WX3282,5,1,2,2,2,0,s35932,T100
WX3283,4,3,4,3,4,0,s35932,T100
WX3284,5,1,2,2,2,0,s35932,T100
WX3285,4,3,4,3,4,0,s35932,T100
WX3286,5,1,2,2,2,0,s35932,T100
WX3287,4,3,4,3,4,0,s35932,T100
WX3288,5,1,2,2,2,0,s35932,T100
WX3289,4,3,4,3,4,0,s35932,T100
WX3290,5,1,2,2,2,0,s35932,T100
WX3291,4,3,4,3,4,0,s35932,T100
WX3292,5,1,2,2,2,0,s35932,T100
WX3293,4,3,4,3,4,0,s35932,T100
WX3294,2,1,2,2,2,0,s35932,T100
WX3295,4,3,4,3,4,0,s35932,T100
WX3296,2,1,2,2,2,0,s35932,T100
test_so25,4,2,3,3,3,0,s35932,T100
WX3298,2,1,2,2,2,0,s35932,T100
test_si26,0,1,1,1,1,0,s35932,T100
WX3299,4,3,4,3,4,0,s35932,T100
WX3300,2,1,2,2,2,0,s35932,T100
WX3301,4,3,4,3,4,0,s35932,T100
WX3302,2,1,2,2,2,0,s35932,T100
WX3303,4,3,4,3,4,0,s35932,T100
WX3304,2,1,2,2,2,0,s35932,T100
WX3305,4,3,4,3,4,0,s35932,T100
WX3306,2,1,2,2,2,0,s35932,T100
WX3307,4,3,4,3,4,0,s35932,T100
WX3308,2,1,2,2,2,0,s35932,T100
WX3309,4,3,4,3,4,0,s35932,T100
WX3310,2,1,2,2,2,0,s35932,T100
WX3311,4,3,4,3,4,0,s35932,T100
WX3312,2,1,2,2,2,0,s35932,T100
WX3313,4,3,4,3,4,0,s35932,T100
WX3314,2,1,2,2,2,0,s35932,T100
WX3315,4,3,4,3,4,0,s35932,T100
WX3316,2,1,2,2,2,0,s35932,T100
WX3317,4,3,4,3,4,0,s35932,T100
