net,fanin,fanout,gate_count,num_gate_types,num_instances,role,label
n4028,5,1,2,2,2,benign_or_unconfirmed,0
WX1791,2,2,3,3,3,benign_or_unconfirmed,0
n8695,0,2,2,1,2,benign_or_unconfirmed,0
n4027,5,1,2,2,2,benign_or_unconfirmed,0
WX1793,2,2,3,3,3,benign_or_unconfirmed,0
n8694,0,2,2,1,2,benign_or_unconfirmed,0
n4026,5,1,2,2,2,benign_or_unconfirmed,0
WX1795,2,2,3,3,3,benign_or_unconfirmed,0
n8693,0,2,2,1,2,benign_or_unconfirmed,0
n4025,5,1,2,2,2,benign_or_unconfirmed,0
WX1797,2,2,3,3,3,benign_or_unconfirmed,0
n8692,0,2,2,1,2,benign_or_unconfirmed,0
n4024,5,1,2,2,2,benign_or_unconfirmed,0
WX1799,2,2,3,3,3,benign_or_unconfirmed,0
n8691,0,2,2,1,2,benign_or_unconfirmed,0
n4023,5,1,2,2,2,benign_or_unconfirmed,0
WX1801,2,2,3,3,3,benign_or_unconfirmed,0
n8690,0,2,2,1,2,benign_or_unconfirmed,0
n4022,5,1,2,2,2,benign_or_unconfirmed,0
WX1803,2,2,3,3,3,benign_or_unconfirmed,0
n8689,0,2,2,1,2,benign_or_unconfirmed,0
n4021,5,1,2,2,2,benign_or_unconfirmed,0
WX1805,2,2,3,3,3,benign_or_unconfirmed,0
n8688,0,2,2,1,2,benign_or_unconfirmed,0
n4020,5,1,2,2,2,benign_or_unconfirmed,0
WX1807,2,2,3,3,3,benign_or_unconfirmed,0
n8687,0,2,2,1,2,benign_or_unconfirmed,0
n4019,5,1,2,2,2,benign_or_unconfirmed,0
WX1809,2,2,3,3,3,benign_or_unconfirmed,0
n8686,0,2,2,1,2,benign_or_unconfirmed,0
n4018,5,1,2,2,2,benign_or_unconfirmed,0
WX1811,2,2,3,3,3,benign_or_unconfirmed,0
n8685,0,2,2,1,2,benign_or_unconfirmed,0
n4017,5,1,2,2,2,benign_or_unconfirmed,0
WX1813,2,2,3,3,3,trigger_tap,1
n8684,0,2,2,1,2,benign_or_unconfirmed,0
n4016,5,1,2,2,2,benign_or_unconfirmed,0
WX1815,2,2,3,3,3,benign_or_unconfirmed,0
n8683,0,2,2,1,2,benign_or_unconfirmed,0
n4015,5,1,2,2,2,benign_or_unconfirmed,0
WX1817,2,2,3,3,3,benign_or_unconfirmed,0
n8682,0,2,2,1,2,benign_or_unconfirmed,0
n4014,5,1,2,2,2,benign_or_unconfirmed,0
WX1819,2,2,3,3,3,benign_or_unconfirmed,0
n8681,0,2,2,1,2,benign_or_unconfirmed,0
n4013,5,1,2,2,2,benign_or_unconfirmed,0
WX1821,2,2,3,3,3,benign_or_unconfirmed,0
n8680,0,2,2,1,2,benign_or_unconfirmed,0
n4012,5,1,2,2,2,benign_or_unconfirmed,0
WX1823,2,2,3,3,3,benign_or_unconfirmed,0
test_so12,0,1,1,1,1,benign_or_unconfirmed,0
n4011,5,1,2,2,2,benign_or_unconfirmed,0
WX1825,2,2,3,3,3,benign_or_unconfirmed,0
test_si13,0,1,1,1,1,benign_or_unconfirmed,0
n8677,0,2,2,1,2,benign_or_unconfirmed,0
n4010,5,1,2,2,2,benign_or_unconfirmed,0
WX1827,2,2,3,3,3,benign_or_unconfirmed,0
n8676,0,2,2,1,2,benign_or_unconfirmed,0
n4009,5,1,2,2,2,benign_or_unconfirmed,0
WX1829,2,2,3,3,3,benign_or_unconfirmed,0
n8675,0,2,2,1,2,benign_or_unconfirmed,0
n4008,5,1,2,2,2,benign_or_unconfirmed,0
WX1831,2,2,3,3,3,benign_or_unconfirmed,0
n8674,0,2,2,1,2,benign_or_unconfirmed,0
n4007,5,1,2,2,2,benign_or_unconfirmed,0
WX1833,2,2,3,3,3,benign_or_unconfirmed,0
n8673,0,2,2,1,2,benign_or_unconfirmed,0
n4006,5,1,2,2,2,benign_or_unconfirmed,0
WX1835,2,2,3,3,3,benign_or_unconfirmed,0
n8672,0,2,2,1,2,benign_or_unconfirmed,0
n4005,5,1,2,2,2,benign_or_unconfirmed,0
WX1837,2,2,3,3,3,benign_or_unconfirmed,0
n8671,0,2,2,1,2,benign_or_unconfirmed,0
n4004,5,1,2,2,2,benign_or_unconfirmed,0
WX1839,2,1,2,2,2,benign_or_unconfirmed,0
n8670,0,2,2,1,2,benign_or_unconfirmed,0
n4003,5,1,2,2,2,benign_or_unconfirmed,0
WX1937,5,1,2,2,2,benign_or_unconfirmed,0
n8669,0,2,2,1,2,benign_or_unconfirmed,0
n3345,5,2,3,3,3,benign_or_unconfirmed,0
WX1939,5,1,2,2,2,benign_or_unconfirmed,0
n8668,0,2,2,1,2,benign_or_unconfirmed,0
n3465,5,2,3,3,3,benign_or_unconfirmed,0
WX1941,5,1,2,2,2,benign_or_unconfirmed,0
n8667,0,2,2,1,2,benign_or_unconfirmed,0
n3464,5,2,3,3,3,benign_or_unconfirmed,0
WX1943,5,1,2,2,2,benign_or_unconfirmed,0
n8666,0,2,2,1,2,benign_or_unconfirmed,0
n3463,5,2,3,3,3,benign_or_unconfirmed,0
WX1945,5,1,2,2,2,benign_or_unconfirmed,0
n8665,0,2,2,1,2,benign_or_unconfirmed,0
n3462,5,2,3,3,3,benign_or_unconfirmed,0
WX1947,5,1,2,2,2,benign_or_unconfirmed,0
n8664,0,2,2,1,2,benign_or_unconfirmed,0
n3461,5,2,3,3,3,benign_or_unconfirmed,0
WX1949,5,1,2,2,2,benign_or_unconfirmed,0
n8663,0,2,2,1,2,benign_or_unconfirmed,0
n3460,5,2,3,3,3,benign_or_unconfirmed,0
WX1951,5,1,2,2,2,benign_or_unconfirmed,0
n8662,0,2,2,1,2,benign_or_unconfirmed,0
n3459,5,2,3,3,3,benign_or_unconfirmed,0
WX1953,5,1,2,2,2,benign_or_unconfirmed,0
n8661,0,2,2,1,2,benign_or_unconfirmed,0
n3458,5,2,3,3,3,benign_or_unconfirmed,0
WX1955,5,1,2,2,2,benign_or_unconfirmed,0
test_so13,0,1,1,1,1,benign_or_unconfirmed,0
n3457,5,2,3,3,3,benign_or_unconfirmed,0
WX1957,5,1,2,2,2,benign_or_unconfirmed,0
test_si14,0,1,1,1,1,benign_or_unconfirmed,0
n8658,0,2,2,1,2,benign_or_unconfirmed,0
n3456,5,2,3,3,3,benign_or_unconfirmed,0
WX1959,5,1,2,2,2,benign_or_unconfirmed,0
n8657,0,2,2,1,2,benign_or_unconfirmed,0
n3455,5,2,3,3,3,benign_or_unconfirmed,0
WX1961,5,1,2,2,2,benign_or_unconfirmed,0
n8656,0,2,2,1,2,benign_or_unconfirmed,0
n3454,5,2,3,3,3,benign_or_unconfirmed,0
WX1963,5,1,2,2,2,benign_or_unconfirmed,0
n8655,0,2,2,1,2,benign_or_unconfirmed,0
n3453,5,2,3,3,3,benign_or_unconfirmed,0
WX1965,5,1,2,2,2,benign_or_unconfirmed,0
n8654,0,2,2,1,2,benign_or_unconfirmed,0
n3452,5,2,3,3,3,benign_or_unconfirmed,0
WX1967,5,1,2,2,2,benign_or_unconfirmed,0
n8653,0,2,2,1,2,benign_or_unconfirmed,0
n3451,5,2,3,3,3,benign_or_unconfirmed,0
WX1969,5,1,2,2,2,benign_or_unconfirmed,0
WX1970,4,3,4,3,4,benign_or_unconfirmed,0
WX1971,5,1,2,2,2,benign_or_unconfirmed,0
WX1972,4,3,4,3,4,benign_or_unconfirmed,0
WX1973,5,1,2,2,2,benign_or_unconfirmed,0
WX1974,4,3,4,3,4,benign_or_unconfirmed,0
WX1975,5,1,2,2,2,benign_or_unconfirmed,0
WX1976,4,3,4,3,4,benign_or_unconfirmed,0
WX1977,5,1,2,2,2,benign_or_unconfirmed,0
WX1978,4,3,4,3,4,benign_or_unconfirmed,0
WX1979,5,1,2,2,2,benign_or_unconfirmed,0
WX1980,4,3,4,3,4,benign_or_unconfirmed,0
WX1981,5,1,2,2,2,benign_or_unconfirmed,0
WX1982,4,3,4,3,4,benign_or_unconfirmed,0
WX1983,5,1,2,2,2,benign_or_unconfirmed,0
WX1984,4,3,4,3,4,benign_or_unconfirmed,0
WX1985,5,1,2,2,2,benign_or_unconfirmed,0
WX1986,4,3,4,3,4,benign_or_unconfirmed,0
WX1987,5,1,2,2,2,benign_or_unconfirmed,0
WX1988,4,3,4,3,4,benign_or_unconfirmed,0
WX1989,5,1,2,2,2,benign_or_unconfirmed,0
WX1990,4,3,4,3,4,benign_or_unconfirmed,0
WX1991,5,1,2,2,2,benign_or_unconfirmed,0
test_so14,4,2,3,3,3,benign_or_unconfirmed,0
WX1993,5,1,2,2,2,benign_or_unconfirmed,0
test_si15,0,1,1,1,1,benign_or_unconfirmed,0
WX1994,4,3,4,3,4,benign_or_unconfirmed,0
WX1995,5,1,2,2,2,benign_or_unconfirmed,0
WX1996,4,3,4,3,4,benign_or_unconfirmed,0
WX1997,5,1,2,2,2,benign_or_unconfirmed,0
WX1998,4,3,4,3,4,benign_or_unconfirmed,0
WX1999,5,1,2,2,2,benign_or_unconfirmed,0
WX2000,4,3,4,3,4,benign_or_unconfirmed,0
WX2001,2,1,2,2,2,benign_or_unconfirmed,0
WX2002,4,3,4,3,4,benign_or_unconfirmed,0
WX2003,2,1,2,2,2,benign_or_unconfirmed,0
WX2004,4,3,4,3,4,benign_or_unconfirmed,0
WX2005,2,1,2,2,2,benign_or_unconfirmed,0
WX2006,4,3,4,3,4,benign_or_unconfirmed,0
WX2007,2,1,2,2,2,benign_or_unconfirmed,0
WX2008,4,3,4,3,4,benign_or_unconfirmed,0
WX2009,2,1,2,2,2,benign_or_unconfirmed,0
WX2010,4,3,4,3,4,benign_or_unconfirmed,0
WX2011,2,1,2,2,2,benign_or_unconfirmed,0
WX2012,4,3,4,3,4,benign_or_unconfirmed,0
WX2013,2,1,2,2,2,benign_or_unconfirmed,0
WX2014,4,3,4,3,4,benign_or_unconfirmed,0
WX2015,2,1,2,2,2,benign_or_unconfirmed,0
WX2016,4,3,4,3,4,benign_or_unconfirmed,0
WX2017,2,1,2,2,2,benign_or_unconfirmed,0
WX2018,4,3,4,3,4,benign_or_unconfirmed,0
WX2019,2,1,2,2,2,benign_or_unconfirmed,0
WX2020,4,3,4,3,4,benign_or_unconfirmed,0
WX2021,2,1,2,2,2,benign_or_unconfirmed,0
WX2022,4,3,4,3,4,benign_or_unconfirmed,0
WX2023,2,1,2,2,2,benign_or_unconfirmed,0
WX2024,4,3,4,3,4,benign_or_unconfirmed,0
WX2025,2,1,2,2,2,benign_or_unconfirmed,0
WX2026,4,3,4,3,4,benign_or_unconfirmed,0
WX2027,2,1,2,2,2,benign_or_unconfirmed,0
test_so15,4,2,3,3,3,benign_or_unconfirmed,0
WX2029,2,1,2,2,2,benign_or_unconfirmed,0
test_si16,0,1,1,1,1,benign_or_unconfirmed,0
WX2030,4,3,4,3,4,benign_or_unconfirmed,0
WX2031,2,1,2,2,2,benign_or_unconfirmed,0
WX2032,4,3,4,3,4,benign_or_unconfirmed,0
WX2033,2,1,2,2,2,benign_or_unconfirmed,0
WX2034,0,3,3,2,3,benign_or_unconfirmed,0
n3785,5,1,2,2,2,benign_or_unconfirmed,0
WX2035,2,1,2,2,2,benign_or_unconfirmed,0
WX2036,0,3,3,2,3,benign_or_unconfirmed,0
n3783,5,1,2,2,2,benign_or_unconfirmed,0
WX2037,2,1,2,2,2,benign_or_unconfirmed,0
WX2038,0,3,3,2,3,benign_or_unconfirmed,0
n3781,5,1,2,2,2,benign_or_unconfirmed,0
WX2039,2,1,2,2,2,benign_or_unconfirmed,0
WX2040,0,3,3,2,3,benign_or_unconfirmed,0
n3779,5,1,2,2,2,benign_or_unconfirmed,0
WX2041,2,1,2,2,2,benign_or_unconfirmed,0
WX2042,0,3,3,2,3,benign_or_unconfirmed,0
n3777,5,1,2,2,2,benign_or_unconfirmed,0
WX2043,2,1,2,2,2,benign_or_unconfirmed,0
WX2044,0,3,3,2,3,benign_or_unconfirmed,0
n3775,5,1,2,2,2,benign_or_unconfirmed,0
WX2045,2,1,2,2,2,benign_or_unconfirmed,0
WX2046,0,3,3,2,3,benign_or_unconfirmed,0
n3773,5,1,2,2,2,benign_or_unconfirmed,0
WX2047,2,1,2,2,2,benign_or_unconfirmed,0
WX2048,0,3,3,2,3,benign_or_unconfirmed,0
n3771,5,1,2,2,2,benign_or_unconfirmed,0
WX2049,2,1,2,2,2,benign_or_unconfirmed,0
WX2050,0,3,3,2,3,benign_or_unconfirmed,0
n3769,5,1,2,2,2,benign_or_unconfirmed,0
WX2051,2,1,2,2,2,benign_or_unconfirmed,0
WX2052,0,3,3,2,3,benign_or_unconfirmed,0
n3767,5,1,2,2,2,benign_or_unconfirmed,0
WX2053,2,1,2,2,2,benign_or_unconfirmed,0
WX2054,0,3,3,2,3,benign_or_unconfirmed,0
n3765,5,1,2,2,2,benign_or_unconfirmed,0
WX2055,2,1,2,2,2,benign_or_unconfirmed,0
WX2056,0,3,3,2,3,benign_or_unconfirmed,0
n3763,5,1,2,2,2,benign_or_unconfirmed,0
WX2057,2,1,2,2,2,benign_or_unconfirmed,0
WX2058,0,3,3,2,3,benign_or_unconfirmed,0
n3761,5,1,2,2,2,benign_or_unconfirmed,0
WX2059,2,1,2,2,2,benign_or_unconfirmed,0
WX2060,0,3,3,2,3,benign_or_unconfirmed,0
n3759,5,1,2,2,2,benign_or_unconfirmed,0
WX2061,2,1,2,2,2,benign_or_unconfirmed,0
WX2062,0,3,3,2,3,benign_or_unconfirmed,0
n3757,5,1,2,2,2,benign_or_unconfirmed,0
WX2063,2,1,2,2,2,benign_or_unconfirmed,0
test_so16,0,2,2,2,2,benign_or_unconfirmed,0
n3755,5,1,2,2,2,benign_or_unconfirmed,0
WX2065,2,1,2,2,2,benign_or_unconfirmed,0
test_si17,0,1,1,1,1,benign_or_unconfirmed,0
WX2066,4,3,4,3,4,benign_or_unconfirmed,0
WX2067,2,1,2,2,2,benign_or_unconfirmed,0
WX2068,4,3,4,3,4,benign_or_unconfirmed,0
WX2069,2,1,2,2,2,benign_or_unconfirmed,0
WX2070,4,3,4,3,4,benign_or_unconfirmed,0
WX2071,2,1,2,2,2,benign_or_unconfirmed,0
WX2072,4,3,4,3,4,benign_or_unconfirmed,0
WX2073,2,1,2,2,2,benign_or_unconfirmed,0
WX2074,4,3,4,3,4,benign_or_unconfirmed,0
WX2075,2,1,2,2,2,benign_or_unconfirmed,0
WX2076,4,3,4,3,4,benign_or_unconfirmed,0
WX2077,2,1,2,2,2,benign_or_unconfirmed,0
WX2078,4,3,4,3,4,benign_or_unconfirmed,0
WX2079,2,1,2,2,2,benign_or_unconfirmed,0
WX2080,4,3,4,3,4,benign_or_unconfirmed,0
WX2081,2,1,2,2,2,benign_or_unconfirmed,0
WX2082,4,3,4,3,4,benign_or_unconfirmed,0
WX2083,2,1,2,2,2,benign_or_unconfirmed,0
WX2084,4,3,4,3,4,benign_or_unconfirmed,0
WX2085,2,1,2,2,2,benign_or_unconfirmed,0
WX2086,4,3,4,3,4,benign_or_unconfirmed,0
WX2087,2,1,2,2,2,benign_or_unconfirmed,0
WX2088,4,3,4,3,4,benign_or_unconfirmed,0
WX2089,2,1,2,2,2,benign_or_unconfirmed,0
WX2090,4,3,4,3,4,benign_or_unconfirmed,0
WX2091,2,1,2,2,2,benign_or_unconfirmed,0
WX2092,4,3,4,3,4,benign_or_unconfirmed,0
WX2093,2,1,2,2,2,benign_or_unconfirmed,0
WX2094,4,3,4,3,4,benign_or_unconfirmed,0
WX2095,2,1,2,2,2,benign_or_unconfirmed,0
WX2096,4,3,4,3,4,benign_or_unconfirmed,0
WX2097,2,1,2,2,2,benign_or_unconfirmed,0
WX2098,4,3,4,3,4,benign_or_unconfirmed,0
WX2099,2,1,2,2,2,benign_or_unconfirmed,0
test_so17,4,2,3,3,3,benign_or_unconfirmed,0
WX2101,2,1,2,2,2,benign_or_unconfirmed,0
test_si18,0,1,1,1,1,benign_or_unconfirmed,0
WX2102,4,3,4,3,4,benign_or_unconfirmed,0
WX2103,2,1,2,2,2,benign_or_unconfirmed,0
WX2104,4,3,4,3,4,benign_or_unconfirmed,0
WX2105,2,1,2,2,2,benign_or_unconfirmed,0
WX2106,4,3,4,3,4,benign_or_unconfirmed,0
WX2107,2,1,2,2,2,benign_or_unconfirmed,0
WX2108,4,3,4,3,4,benign_or_unconfirmed,0
WX2109,2,1,2,2,2,benign_or_unconfirmed,0
WX2110,4,3,4,3,4,benign_or_unconfirmed,0
WX2111,2,1,2,2,2,benign_or_unconfirmed,0
WX2112,4,3,4,3,4,benign_or_unconfirmed,0
WX2113,2,1,2,2,2,benign_or_unconfirmed,0
WX2114,4,3,4,3,4,benign_or_unconfirmed,0
WX2115,2,1,2,2,2,benign_or_unconfirmed,0
WX2116,4,3,4,3,4,benign_or_unconfirmed,0
WX2117,2,1,2,2,2,benign_or_unconfirmed,0
WX2118,4,3,4,3,4,benign_or_unconfirmed,0
WX2119,2,1,2,2,2,benign_or_unconfirmed,0
WX2120,4,3,4,3,4,benign_or_unconfirmed,0
WX2121,2,1,2,2,2,benign_or_unconfirmed,0
WX2122,4,3,4,3,4,benign_or_unconfirmed,0
WX2123,2,1,2,2,2,benign_or_unconfirmed,0
WX2124,4,3,4,3,4,benign_or_unconfirmed,0
WX2125,2,1,2,2,2,benign_or_unconfirmed,0
WX2126,4,3,4,3,4,benign_or_unconfirmed,0
WX2127,2,1,2,2,2,benign_or_unconfirmed,0
WX2128,4,3,4,3,4,benign_or_unconfirmed,0
WX2129,2,1,2,2,2,benign_or_unconfirmed,0
WX2130,4,3,4,3,4,benign_or_unconfirmed,0
WX2131,2,1,2,2,2,benign_or_unconfirmed,0
WX2132,4,3,4,3,4,benign_or_unconfirmed,0
WX2133,2,1,2,2,2,benign_or_unconfirmed,0
WX2134,4,3,4,3,4,benign_or_unconfirmed,0
WX2135,2,1,2,2,2,benign_or_unconfirmed,0
test_so18,4,2,3,3,3,benign_or_unconfirmed,0
WX2137,2,1,2,2,2,benign_or_unconfirmed,0
test_si19,0,1,1,1,1,benign_or_unconfirmed,0
WX2138,4,3,4,3,4,benign_or_unconfirmed,0
WX2139,2,1,2,2,2,benign_or_unconfirmed,0
WX2140,4,3,4,3,4,benign_or_unconfirmed,0
WX2141,2,1,2,2,2,benign_or_unconfirmed,0
WX2142,4,3,4,3,4,benign_or_unconfirmed,0
WX2143,2,1,2,2,2,benign_or_unconfirmed,0
WX2144,4,3,4,3,4,benign_or_unconfirmed,0
WX2145,2,1,2,2,2,benign_or_unconfirmed,0
WX2146,4,3,4,3,4,benign_or_unconfirmed,0
WX2147,2,1,2,2,2,benign_or_unconfirmed,0
WX2148,4,3,4,3,4,benign_or_unconfirmed,0
WX2149,2,1,2,2,2,benign_or_unconfirmed,0
WX2150,4,3,4,3,4,benign_or_unconfirmed,0
WX2151,2,1,2,2,2,benign_or_unconfirmed,0
WX2152,4,3,4,3,4,benign_or_unconfirmed,0
WX2153,2,1,2,2,2,benign_or_unconfirmed,0
WX2154,4,3,4,3,4,benign_or_unconfirmed,0
WX2155,2,1,2,2,2,benign_or_unconfirmed,0
WX2156,4,3,4,3,4,benign_or_unconfirmed,0
WX2157,2,1,2,2,2,benign_or_unconfirmed,0
WX2158,4,3,4,3,4,benign_or_unconfirmed,0
WX2159,2,1,2,2,2,benign_or_unconfirmed,0
WX2160,4,3,4,3,4,benign_or_unconfirmed,0
WX2161,2,1,2,2,2,benign_or_unconfirmed,0
WX2162,4,3,4,2,4,benign_or_unconfirmed,0
WX2163,2,1,2,2,2,benign_or_unconfirmed,0
WX2164,4,3,4,2,4,benign_or_unconfirmed,0
WX2165,2,1,2,2,2,benign_or_unconfirmed,0
WX2166,4,3,4,2,4,benign_or_unconfirmed,0
WX2167,2,1,2,2,2,benign_or_unconfirmed,0
WX2168,4,3,4,2,4,benign_or_unconfirmed,0
WX2169,2,1,2,2,2,benign_or_unconfirmed,0
WX2170,4,3,4,3,4,benign_or_unconfirmed,0
WX2171,2,1,2,2,2,benign_or_unconfirmed,0
test_so19,4,2,3,2,3,benign_or_unconfirmed,0
WX2173,2,1,2,2,2,benign_or_unconfirmed,0
test_si20,0,1,1,1,1,benign_or_unconfirmed,0
WX2174,4,3,4,2,4,benign_or_unconfirmed,0
WX2175,2,1,2,2,2,benign_or_unconfirmed,0
WX2176,4,3,4,2,4,benign_or_unconfirmed,0
WX2177,2,1,2,2,2,benign_or_unconfirmed,0
WX2178,4,3,4,2,4,benign_or_unconfirmed,0
WX2179,2,1,2,2,2,benign_or_unconfirmed,0
WX2180,4,3,4,2,4,benign_or_unconfirmed,0
WX2181,2,1,2,2,2,benign_or_unconfirmed,0
WX2182,4,3,4,2,4,benign_or_unconfirmed,0
WX2183,2,1,2,2,2,benign_or_unconfirmed,0
WX2184,4,3,4,3,4,benign_or_unconfirmed,0
WX2185,2,1,2,2,2,benign_or_unconfirmed,0
WX2186,4,3,4,2,4,benign_or_unconfirmed,0
WX2187,2,1,2,2,2,benign_or_unconfirmed,0
WX2188,4,3,4,2,4,benign_or_unconfirmed,0
WX2189,2,1,2,2,2,benign_or_unconfirmed,0
WX2190,4,3,4,2,4,benign_or_unconfirmed,0
WX2191,2,1,2,2,2,benign_or_unconfirmed,0
WX2192,4,3,4,2,4,benign_or_unconfirmed,0
WX2557,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_8_0,0,3,3,2,3,benign_or_unconfirmed,0
DFF_352_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX2559,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_8_1,0,3,3,2,3,benign_or_unconfirmed,0
DFF_353_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX2561,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_8_2,0,3,3,2,3,benign_or_unconfirmed,0
DFF_354_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX2563,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_8_3,0,3,3,2,3,benign_or_unconfirmed,0
DFF_355_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX2565,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_8_4,0,3,3,2,3,benign_or_unconfirmed,0
DFF_356_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX2567,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_8_5,0,3,3,2,3,benign_or_unconfirmed,0
DFF_357_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX2569,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_8_6,0,3,3,2,3,benign_or_unconfirmed,0
DFF_358_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX2571,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_8_7,0,2,2,2,2,benign_or_unconfirmed,0
DFF_359_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX2573,2,1,2,2,2,benign_or_unconfirmed,0
test_si21,0,1,1,1,1,benign_or_unconfirmed,0
CRC_OUT_8_8,0,3,3,2,3,benign_or_unconfirmed,0
DFF_360_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX2575,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_8_9,0,3,3,2,3,benign_or_unconfirmed,0
DFF_361_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX2577,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_8_10,0,3,3,2,3,benign_or_unconfirmed,0
DFF_362_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX2579,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_8_11,0,3,3,2,3,benign_or_unconfirmed,0
DFF_363_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX2581,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_8_12,0,3,3,2,3,benign_or_unconfirmed,0
DFF_364_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX2583,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_8_13,0,3,3,2,3,benign_or_unconfirmed,0
DFF_365_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX2585,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_8_14,0,3,3,2,3,benign_or_unconfirmed,0
DFF_366_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX2587,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_8_15,0,3,3,2,3,benign_or_unconfirmed,0
DFF_367_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX2589,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_8_16,0,3,3,2,3,benign_or_unconfirmed,0
DFF_368_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX2591,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_8_17,0,3,3,2,3,benign_or_unconfirmed,0
DFF_369_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX2593,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_8_18,0,3,3,2,3,benign_or_unconfirmed,0
DFF_370_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX2595,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_8_19,0,3,3,2,3,benign_or_unconfirmed,0
DFF_371_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX2597,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_8_20,0,3,3,2,3,benign_or_unconfirmed,0
DFF_372_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX2599,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_8_21,0,3,3,2,3,benign_or_unconfirmed,0
DFF_373_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX2601,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_8_22,0,3,3,2,3,benign_or_unconfirmed,0
DFF_374_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX2603,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_8_23,0,3,3,2,3,benign_or_unconfirmed,0
DFF_375_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX2605,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_8_24,0,3,3,2,3,benign_or_unconfirmed,0
DFF_376_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX2607,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_8_25,0,2,2,2,2,benign_or_unconfirmed,0
DFF_377_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX2609,2,1,2,2,2,benign_or_unconfirmed,0
test_si22,0,1,1,1,1,benign_or_unconfirmed,0
CRC_OUT_8_26,0,3,3,2,3,benign_or_unconfirmed,0
DFF_378_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX2611,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_8_27,0,3,3,2,3,benign_or_unconfirmed,0
DFF_379_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX2613,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_8_28,0,3,3,2,3,benign_or_unconfirmed,0
DFF_380_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX2615,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_8_29,0,3,3,2,3,benign_or_unconfirmed,0
DFF_381_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX2617,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_8_30,0,3,3,2,3,benign_or_unconfirmed,0
DFF_382_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX2619,2,1,2,2,2,benign_or_unconfirmed,0
CRC_OUT_8_31,0,6,6,3,6,benign_or_unconfirmed,0
DFF_383_n1,5,1,2,2,2,benign_or_unconfirmed,0
WX3070,2,2,3,3,3,benign_or_unconfirmed,0
WX3071,4,3,4,3,4,benign_or_unconfirmed,0
WX3072,2,2,3,3,3,benign_or_unconfirmed,0
