gate_type,instance,nets
SDFFX1,DFF_327_Q_reg,WX2143|WX2142|test_se|CK|WX2144
SDFFX1,DFF_328_Q_reg,WX2145|WX2144|test_se|CK|WX2146
SDFFX1,DFF_329_Q_reg,WX2147|WX2146|test_se|CK|WX2148
SDFFX1,DFF_330_Q_reg,WX2149|WX2148|test_se|CK|WX2150
SDFFX1,DFF_331_Q_reg,WX2151|WX2150|test_se|CK|WX2152
SDFFX1,DFF_332_Q_reg,WX2153|WX2152|test_se|CK|WX2154
SDFFX1,DFF_333_Q_reg,WX2155|WX2154|test_se|CK|WX2156
SDFFX1,DFF_334_Q_reg,WX2157|WX2156|test_se|CK|WX2158
SDFFX1,DFF_335_Q_reg,WX2159|WX2158|test_se|CK|WX2160
SDFFX1,DFF_336_Q_reg,WX2161|WX2160|test_se|CK|WX2162
SDFFX1,DFF_337_Q_reg,WX2163|WX2162|test_se|CK|WX2164
SDFFX1,DFF_338_Q_reg,WX2165|WX2164|test_se|CK|WX2166
SDFFX1,DFF_339_Q_reg,WX2167|WX2166|test_se|CK|WX2168
SDFFX1,DFF_340_Q_reg,WX2169|WX2168|test_se|CK|WX2170
SDFFX1,DFF_341_Q_reg,WX2171|WX2170|test_se|CK|test_so19
SDFFX1,DFF_342_Q_reg,WX2173|test_si20|test_se|CK|WX2174
SDFFX1,DFF_343_Q_reg,WX2175|WX2174|test_se|CK|WX2176
SDFFX1,DFF_344_Q_reg,WX2177|WX2176|test_se|CK|WX2178
SDFFX1,DFF_345_Q_reg,WX2179|WX2178|test_se|CK|WX2180
SDFFX1,DFF_346_Q_reg,WX2181|WX2180|test_se|CK|WX2182
SDFFX1,DFF_347_Q_reg,WX2183|WX2182|test_se|CK|WX2184
SDFFX1,DFF_348_Q_reg,WX2185|WX2184|test_se|CK|WX2186
SDFFX1,DFF_349_Q_reg,WX2187|WX2186|test_se|CK|WX2188
SDFFX1,DFF_350_Q_reg,WX2189|WX2188|test_se|CK|WX2190
SDFFX1,DFF_351_Q_reg,WX2191|WX2190|test_se|CK|WX2192
SDFFX1,DFF_352_Q_reg,WX2557|WX2192|test_se|CK|CRC_OUT_8_0|DFF_352_n1
SDFFX1,DFF_353_Q_reg,WX2559|CRC_OUT_8_0|test_se|CK|CRC_OUT_8_1|DFF_353_n1
SDFFX1,DFF_354_Q_reg,WX2561|CRC_OUT_8_1|test_se|CK|CRC_OUT_8_2|DFF_354_n1
SDFFX1,DFF_355_Q_reg,WX2563|CRC_OUT_8_2|test_se|CK|CRC_OUT_8_3|DFF_355_n1
SDFFX1,DFF_356_Q_reg,WX2565|CRC_OUT_8_3|test_se|CK|CRC_OUT_8_4|DFF_356_n1
SDFFX1,DFF_357_Q_reg,WX2567|CRC_OUT_8_4|test_se|CK|CRC_OUT_8_5|DFF_357_n1
SDFFX1,DFF_358_Q_reg,WX2569|CRC_OUT_8_5|test_se|CK|CRC_OUT_8_6|DFF_358_n1
SDFFX1,DFF_359_Q_reg,WX2571|CRC_OUT_8_6|test_se|CK|CRC_OUT_8_7|DFF_359_n1
SDFFX1,DFF_360_Q_reg,WX2573|test_si21|test_se|CK|CRC_OUT_8_8|DFF_360_n1
SDFFX1,DFF_361_Q_reg,WX2575|CRC_OUT_8_8|test_se|CK|CRC_OUT_8_9|DFF_361_n1
SDFFX1,DFF_362_Q_reg,WX2577|CRC_OUT_8_9|test_se|CK|CRC_OUT_8_10|DFF_362_n1
SDFFX1,DFF_363_Q_reg,WX2579|CRC_OUT_8_10|test_se|CK|CRC_OUT_8_11|DFF_363_n1
SDFFX1,DFF_364_Q_reg,WX2581|CRC_OUT_8_11|test_se|CK|CRC_OUT_8_12|DFF_364_n1
SDFFX1,DFF_365_Q_reg,WX2583|CRC_OUT_8_12|test_se|CK|CRC_OUT_8_13|DFF_365_n1
SDFFX1,DFF_366_Q_reg,WX2585|CRC_OUT_8_13|test_se|CK|CRC_OUT_8_14|DFF_366_n1
SDFFX1,DFF_367_Q_reg,WX2587|CRC_OUT_8_14|test_se|CK|CRC_OUT_8_15|DFF_367_n1
SDFFX1,DFF_368_Q_reg,WX2589|CRC_OUT_8_15|test_se|CK|CRC_OUT_8_16|DFF_368_n1
SDFFX1,DFF_369_Q_reg,WX2591|CRC_OUT_8_16|test_se|CK|CRC_OUT_8_17|DFF_369_n1
SDFFX1,DFF_370_Q_reg,WX2593|CRC_OUT_8_17|test_se|CK|CRC_OUT_8_18|DFF_370_n1
SDFFX1,DFF_371_Q_reg,WX2595|CRC_OUT_8_18|test_se|CK|CRC_OUT_8_19|DFF_371_n1
SDFFX1,DFF_372_Q_reg,WX2597|CRC_OUT_8_19|test_se|CK|CRC_OUT_8_20|DFF_372_n1
SDFFX1,DFF_373_Q_reg,WX2599|CRC_OUT_8_20|test_se|CK|CRC_OUT_8_21|DFF_373_n1
SDFFX1,DFF_374_Q_reg,WX2601|CRC_OUT_8_21|test_se|CK|CRC_OUT_8_22|DFF_374_n1
SDFFX1,DFF_375_Q_reg,WX2603|CRC_OUT_8_22|test_se|CK|CRC_OUT_8_23|DFF_375_n1
SDFFX1,DFF_376_Q_reg,WX2605|CRC_OUT_8_23|test_se|CK|CRC_OUT_8_24|DFF_376_n1
SDFFX1,DFF_377_Q_reg,WX2607|CRC_OUT_8_24|test_se|CK|CRC_OUT_8_25|DFF_377_n1
SDFFX1,DFF_378_Q_reg,WX2609|test_si22|test_se|CK|CRC_OUT_8_26|DFF_378_n1
SDFFX1,DFF_379_Q_reg,WX2611|CRC_OUT_8_26|test_se|CK|CRC_OUT_8_27|DFF_379_n1
SDFFX1,DFF_380_Q_reg,WX2613|CRC_OUT_8_27|test_se|CK|CRC_OUT_8_28|DFF_380_n1
SDFFX1,DFF_381_Q_reg,WX2615|CRC_OUT_8_28|test_se|CK|CRC_OUT_8_29|DFF_381_n1
SDFFX1,DFF_382_Q_reg,WX2617|CRC_OUT_8_29|test_se|CK|CRC_OUT_8_30|DFF_382_n1
SDFFX1,DFF_383_Q_reg,WX2619|CRC_OUT_8_30|test_se|CK|CRC_OUT_8_31|DFF_383_n1
SDFFX1,DFF_384_Q_reg,WX3070|CRC_OUT_8_31|test_se|CK|WX3071
SDFFX1,DFF_385_Q_reg,WX3072|WX3071|test_se|CK|n8644|n4002
SDFFX1,DFF_386_Q_reg,WX3074|n8644|test_se|CK|n8643|n4001
SDFFX1,DFF_387_Q_reg,WX3076|n8643|test_se|CK|n8642|n4000
SDFFX1,DFF_388_Q_reg,WX3078|n8642|test_se|CK|n8641|n3999
SDFFX1,DFF_389_Q_reg,WX3080|n8641|test_se|CK|n8640|n3998
SDFFX1,DFF_390_Q_reg,WX3082|n8640|test_se|CK|n8639|n3997
SDFFX1,DFF_391_Q_reg,WX3084|n8639|test_se|CK|n8638|n3996
SDFFX1,DFF_392_Q_reg,WX3086|n8638|test_se|CK|n8637|n3995
SDFFX1,DFF_393_Q_reg,WX3088|n8637|test_se|CK|n8636|n3994
SDFFX1,DFF_394_Q_reg,WX3090|n8636|test_se|CK|n8635|n3993
SDFFX1,DFF_395_Q_reg,WX3092|n8635|test_se|CK|test_so22|n3992
SDFFX1,DFF_396_Q_reg,WX3094|test_si23|test_se|CK|n8632|n3991
SDFFX1,DFF_397_Q_reg,WX3096|n8632|test_se|CK|n8631|n3990
SDFFX1,DFF_398_Q_reg,WX3098|n8631|test_se|CK|n8630|n3989
SDFFX1,DFF_399_Q_reg,WX3100|n8630|test_se|CK|n8629|n3988
SDFFX1,DFF_400_Q_reg,WX3102|n8629|test_se|CK|n8628|n3987
SDFFX1,DFF_401_Q_reg,WX3104|n8628|test_se|CK|n8627|n3986
SDFFX1,DFF_402_Q_reg,WX3106|n8627|test_se|CK|n8626|n3985
SDFFX1,DFF_403_Q_reg,WX3108|n8626|test_se|CK|n8625|n3984
SDFFX1,DFF_404_Q_reg,WX3110|n8625|test_se|CK|n8624|n3983
SDFFX1,DFF_405_Q_reg,WX3112|n8624|test_se|CK|n8623|n3982
SDFFX1,DFF_406_Q_reg,WX3114|n8623|test_se|CK|n8622|n3981
SDFFX1,DFF_407_Q_reg,WX3116|n8622|test_se|CK|n8621|n3980
SDFFX1,DFF_408_Q_reg,WX3118|n8621|test_se|CK|n8620|n3979
SDFFX1,DFF_409_Q_reg,WX3120|n8620|test_se|CK|n8619|n3978
SDFFX1,DFF_410_Q_reg,WX3122|n8619|test_se|CK|n8618|n3977
SDFFX1,DFF_411_Q_reg,WX3124|n8618|test_se|CK|n8617|n3976
SDFFX1,DFF_412_Q_reg,WX3126|n8617|test_se|CK|n8616|n3975
SDFFX1,DFF_413_Q_reg,WX3128|n8616|test_se|CK|test_so23|n3974
SDFFX1,DFF_414_Q_reg,WX3130|test_si24|test_se|CK|n8613|n3973
SDFFX1,DFF_415_Q_reg,WX3132|n8613|test_se|CK|n8612|n3972
SDFFX1,DFF_416_Q_reg,WX3230|n8612|test_se|CK|n8611|n3344
SDFFX1,DFF_417_Q_reg,WX3232|n8611|test_se|CK|n8610|n3450
SDFFX1,DFF_418_Q_reg,WX3234|n8610|test_se|CK|n8609|n3449
SDFFX1,DFF_419_Q_reg,WX3236|n8609|test_se|CK|n8608|n3448
SDFFX1,DFF_420_Q_reg,WX3238|n8608|test_se|CK|n8607|n3447
SDFFX1,DFF_421_Q_reg,WX3240|n8607|test_se|CK|n8606|n3446
SDFFX1,DFF_422_Q_reg,WX3242|n8606|test_se|CK|n8605|n3445
SDFFX1,DFF_423_Q_reg,WX3244|n8605|test_se|CK|n8604|n3444
SDFFX1,DFF_424_Q_reg,WX3246|n8604|test_se|CK|n8603|n3443
SDFFX1,DFF_425_Q_reg,WX3248|n8603|test_se|CK|n8602|n3442
SDFFX1,DFF_426_Q_reg,WX3250|n8602|test_se|CK|n8601|n3441
SDFFX1,DFF_427_Q_reg,WX3252|n8601|test_se|CK|n8600|n3440
SDFFX1,DFF_428_Q_reg,WX3254|n8600|test_se|CK|n8599|n3439
SDFFX1,DFF_429_Q_reg,WX3256|n8599|test_se|CK|n8598|n3438
SDFFX1,DFF_430_Q_reg,WX3258|n8598|test_se|CK|n8597|n3437
SDFFX1,DFF_431_Q_reg,WX3260|n8597|test_se|CK|test_so24|n3436
SDFFX1,DFF_432_Q_reg,WX3262|test_si25|test_se|CK|WX3263
SDFFX1,DFF_433_Q_reg,WX3264|WX3263|test_se|CK|WX3265
SDFFX1,DFF_434_Q_reg,WX3266|WX3265|test_se|CK|WX3267
SDFFX1,DFF_435_Q_reg,WX3268|WX3267|test_se|CK|WX3269
SDFFX1,DFF_436_Q_reg,WX3270|WX3269|test_se|CK|WX3271
SDFFX1,DFF_437_Q_reg,WX3272|WX3271|test_se|CK|WX3273
SDFFX1,DFF_438_Q_reg,WX3274|WX3273|test_se|CK|WX3275
SDFFX1,DFF_439_Q_reg,WX3276|WX3275|test_se|CK|WX3277
SDFFX1,DFF_440_Q_reg,WX3278|WX3277|test_se|CK|WX3279
SDFFX1,DFF_441_Q_reg,WX3280|WX3279|test_se|CK|WX3281
SDFFX1,DFF_442_Q_reg,WX3282|WX3281|test_se|CK|WX3283
SDFFX1,DFF_443_Q_reg,WX3284|WX3283|test_se|CK|WX3285
SDFFX1,DFF_444_Q_reg,WX3286|WX3285|test_se|CK|WX3287
SDFFX1,DFF_445_Q_reg,WX3288|WX3287|test_se|CK|WX3289
SDFFX1,DFF_446_Q_reg,WX3290|WX3289|test_se|CK|WX3291
SDFFX1,DFF_447_Q_reg,WX3292|WX3291|test_se|CK|WX3293
SDFFX1,DFF_448_Q_reg,WX3294|WX3293|test_se|CK|WX3295
SDFFX1,DFF_449_Q_reg,WX3296|WX3295|test_se|CK|test_so25
SDFFX1,DFF_450_Q_reg,WX3298|test_si26|test_se|CK|WX3299
SDFFX1,DFF_451_Q_reg,WX3300|WX3299|test_se|CK|WX3301
SDFFX1,DFF_452_Q_reg,WX3302|WX3301|test_se|CK|WX3303
SDFFX1,DFF_453_Q_reg,WX3304|WX3303|test_se|CK|WX3305
SDFFX1,DFF_454_Q_reg,WX3306|WX3305|test_se|CK|WX3307
SDFFX1,DFF_455_Q_reg,WX3308|WX3307|test_se|CK|WX3309
SDFFX1,DFF_456_Q_reg,WX3310|WX3309|test_se|CK|WX3311
SDFFX1,DFF_457_Q_reg,WX3312|WX3311|test_se|CK|WX3313
SDFFX1,DFF_458_Q_reg,WX3314|WX3313|test_se|CK|WX3315
SDFFX1,DFF_459_Q_reg,WX3316|WX3315|test_se|CK|WX3317
SDFFX1,DFF_460_Q_reg,WX3318|WX3317|test_se|CK|WX3319
SDFFX1,DFF_461_Q_reg,WX3320|WX3319|test_se|CK|WX3321
SDFFX1,DFF_462_Q_reg,WX3322|WX3321|test_se|CK|WX3323
SDFFX1,DFF_463_Q_reg,WX3324|WX3323|test_se|CK|WX3325
SDFFX1,DFF_464_Q_reg,WX3326|WX3325|test_se|CK|WX3327|n3753
SDFFX1,DFF_465_Q_reg,WX3328|WX3327|test_se|CK|WX3329|n3751
SDFFX1,DFF_466_Q_reg,WX3330|WX3329|test_se|CK|WX3331|n3749
SDFFX1,DFF_467_Q_reg,WX3332|WX3331|test_se|CK|test_so26|n3747
SDFFX1,DFF_468_Q_reg,WX3334|test_si27|test_se|CK|WX3335|n3745
SDFFX1,DFF_469_Q_reg,WX3336|WX3335|test_se|CK|WX3337|n3743
SDFFX1,DFF_470_Q_reg,WX3338|WX3337|test_se|CK|WX3339|n3741
SDFFX1,DFF_471_Q_reg,WX3340|WX3339|test_se|CK|WX3341|n3739
SDFFX1,DFF_472_Q_reg,WX3342|WX3341|test_se|CK|WX3343|n3737
SDFFX1,DFF_473_Q_reg,WX3344|WX3343|test_se|CK|WX3345|n3735
SDFFX1,DFF_474_Q_reg,WX3346|WX3345|test_se|CK|WX3347|n3733
SDFFX1,DFF_475_Q_reg,WX3348|WX3347|test_se|CK|WX3349|n3731
SDFFX1,DFF_476_Q_reg,WX3350|WX3349|test_se|CK|WX3351|n3729
SDFFX1,DFF_477_Q_reg,WX3352|WX3351|test_se|CK|WX3353|n3727
SDFFX1,DFF_478_Q_reg,WX3354|WX3353|test_se|CK|WX3355|n3725
SDFFX1,DFF_479_Q_reg,WX3356|WX3355|test_se|CK|WX3357|n3723
SDFFX1,DFF_480_Q_reg,WX3358|WX3357|test_se|CK|WX3359
SDFFX1,DFF_481_Q_reg,WX3360|WX3359|test_se|CK|WX3361
SDFFX1,DFF_482_Q_reg,WX3362|WX3361|test_se|CK|WX3363
SDFFX1,DFF_483_Q_reg,WX3364|WX3363|test_se|CK|WX3365
SDFFX1,DFF_484_Q_reg,WX3366|WX3365|test_se|CK|WX3367
SDFFX1,DFF_485_Q_reg,WX3368|WX3367|test_se|CK|test_so27
SDFFX1,DFF_486_Q_reg,WX3370|test_si28|test_se|CK|WX3371
SDFFX1,DFF_487_Q_reg,WX3372|WX3371|test_se|CK|WX3373
SDFFX1,DFF_488_Q_reg,WX3374|WX3373|test_se|CK|WX3375
SDFFX1,DFF_489_Q_reg,WX3376|WX3375|test_se|CK|WX3377
SDFFX1,DFF_490_Q_reg,WX3378|WX3377|test_se|CK|WX3379
SDFFX1,DFF_491_Q_reg,WX3380|WX3379|test_se|CK|WX3381
SDFFX1,DFF_492_Q_reg,WX3382|WX3381|test_se|CK|WX3383
SDFFX1,DFF_493_Q_reg,WX3384|WX3383|test_se|CK|WX3385
SDFFX1,DFF_494_Q_reg,WX3386|WX3385|test_se|CK|WX3387
SDFFX1,DFF_495_Q_reg,WX3388|WX3387|test_se|CK|WX3389
SDFFX1,DFF_496_Q_reg,WX3390|WX3389|test_se|CK|WX3391
SDFFX1,DFF_497_Q_reg,WX3392|WX3391|test_se|CK|WX3393
SDFFX1,DFF_498_Q_reg,WX3394|WX3393|test_se|CK|WX3395
SDFFX1,DFF_499_Q_reg,WX3396|WX3395|test_se|CK|WX3397
SDFFX1,DFF_500_Q_reg,WX3398|WX3397|test_se|CK|WX3399
SDFFX1,DFF_501_Q_reg,WX3400|WX3399|test_se|CK|WX3401
SDFFX1,DFF_502_Q_reg,WX3402|WX3401|test_se|CK|WX3403
SDFFX1,DFF_503_Q_reg,WX3404|WX3403|test_se|CK|test_so28
SDFFX1,DFF_504_Q_reg,WX3406|test_si29|test_se|CK|WX3407
SDFFX1,DFF_505_Q_reg,WX3408|WX3407|test_se|CK|WX3409
SDFFX1,DFF_506_Q_reg,WX3410|WX3409|test_se|CK|WX3411
SDFFX1,DFF_507_Q_reg,WX3412|WX3411|test_se|CK|WX3413
SDFFX1,DFF_508_Q_reg,WX3414|WX3413|test_se|CK|WX3415
SDFFX1,DFF_509_Q_reg,WX3416|WX3415|test_se|CK|WX3417
SDFFX1,DFF_510_Q_reg,WX3418|WX3417|test_se|CK|WX3419
SDFFX1,DFF_511_Q_reg,WX3420|WX3419|test_se|CK|WX3421
SDFFX1,DFF_512_Q_reg,WX3422|WX3421|test_se|CK|WX3423
SDFFX1,DFF_513_Q_reg,WX3424|WX3423|test_se|CK|WX3425
SDFFX1,DFF_514_Q_reg,WX3426|WX3425|test_se|CK|WX3427
SDFFX1,DFF_515_Q_reg,WX3428|WX3427|test_se|CK|WX3429
SDFFX1,DFF_516_Q_reg,WX3430|WX3429|test_se|CK|WX3431
SDFFX1,DFF_517_Q_reg,WX3432|WX3431|test_se|CK|WX3433
SDFFX1,DFF_518_Q_reg,WX3434|WX3433|test_se|CK|WX3435
SDFFX1,DFF_519_Q_reg,WX3436|WX3435|test_se|CK|WX3437
SDFFX1,DFF_520_Q_reg,WX3438|WX3437|test_se|CK|test_so29
SDFFX1,DFF_521_Q_reg,WX3440|test_si30|test_se|CK|WX3441
SDFFX1,DFF_522_Q_reg,WX3442|WX3441|test_se|CK|WX3443
SDFFX1,DFF_523_Q_reg,WX3444|WX3443|test_se|CK|WX3445
SDFFX1,DFF_524_Q_reg,WX3446|WX3445|test_se|CK|WX3447
SDFFX1,DFF_525_Q_reg,WX3448|WX3447|test_se|CK|WX3449
SDFFX1,DFF_526_Q_reg,WX3450|WX3449|test_se|CK|WX3451
SDFFX1,DFF_527_Q_reg,WX3452|WX3451|test_se|CK|WX3453
SDFFX1,DFF_528_Q_reg,WX3454|WX3453|test_se|CK|WX3455
SDFFX1,DFF_529_Q_reg,WX3456|WX3455|test_se|CK|WX3457
SDFFX1,DFF_530_Q_reg,WX3458|WX3457|test_se|CK|WX3459
SDFFX1,DFF_531_Q_reg,WX3460|WX3459|test_se|CK|WX3461
SDFFX1,DFF_532_Q_reg,WX3462|WX3461|test_se|CK|WX3463
SDFFX1,DFF_533_Q_reg,WX3464|WX3463|test_se|CK|WX3465
SDFFX1,DFF_534_Q_reg,WX3466|WX3465|test_se|CK|WX3467
SDFFX1,DFF_535_Q_reg,WX3468|WX3467|test_se|CK|WX3469
SDFFX1,DFF_536_Q_reg,WX3470|WX3469|test_se|CK|WX3471
SDFFX1,DFF_537_Q_reg,WX3472|WX3471|test_se|CK|test_so30
SDFFX1,DFF_538_Q_reg,WX3474|test_si31|test_se|CK|WX3475
SDFFX1,DFF_539_Q_reg,WX3476|WX3475|test_se|CK|WX3477
SDFFX1,DFF_540_Q_reg,WX3478|WX3477|test_se|CK|WX3479
SDFFX1,DFF_541_Q_reg,WX3480|WX3479|test_se|CK|WX3481
SDFFX1,DFF_542_Q_reg,WX3482|WX3481|test_se|CK|WX3483
SDFFX1,DFF_543_Q_reg,WX3484|WX3483|test_se|CK|WX3485
SDFFX1,DFF_544_Q_reg,WX3850|WX3485|test_se|CK|CRC_OUT_7_0|DFF_544_n1
SDFFX1,DFF_545_Q_reg,WX3852|CRC_OUT_7_0|test_se|CK|CRC_OUT_7_1|DFF_545_n1
SDFFX1,DFF_546_Q_reg,WX3854|CRC_OUT_7_1|test_se|CK|CRC_OUT_7_2|DFF_546_n1
SDFFX1,DFF_547_Q_reg,WX3856|CRC_OUT_7_2|test_se|CK|CRC_OUT_7_3|DFF_547_n1
SDFFX1,DFF_548_Q_reg,WX3858|CRC_OUT_7_3|test_se|CK|CRC_OUT_7_4|DFF_548_n1
SDFFX1,DFF_549_Q_reg,WX3860|CRC_OUT_7_4|test_se|CK|CRC_OUT_7_5|DFF_549_n1
SDFFX1,DFF_550_Q_reg,WX3862|CRC_OUT_7_5|test_se|CK|CRC_OUT_7_6|DFF_550_n1
SDFFX1,DFF_551_Q_reg,WX3864|CRC_OUT_7_6|test_se|CK|CRC_OUT_7_7|DFF_551_n1
SDFFX1,DFF_552_Q_reg,WX3866|CRC_OUT_7_7|test_se|CK|CRC_OUT_7_8|DFF_552_n1
SDFFX1,DFF_553_Q_reg,WX3868|CRC_OUT_7_8|test_se|CK|CRC_OUT_7_9|DFF_553_n1
SDFFX1,DFF_554_Q_reg,WX3870|CRC_OUT_7_9|test_se|CK|CRC_OUT_7_10|DFF_554_n1
SDFFX1,DFF_555_Q_reg,WX3872|test_si32|test_se|CK|CRC_OUT_7_11|DFF_555_n1
SDFFX1,DFF_556_Q_reg,WX3874|CRC_OUT_7_11|test_se|CK|CRC_OUT_7_12|DFF_556_n1
SDFFX1,DFF_557_Q_reg,WX3876|CRC_OUT_7_12|test_se|CK|CRC_OUT_7_13|DFF_557_n1
SDFFX1,DFF_558_Q_reg,WX3878|CRC_OUT_7_13|test_se|CK|CRC_OUT_7_14|DFF_558_n1
SDFFX1,DFF_559_Q_reg,WX3880|CRC_OUT_7_14|test_se|CK|CRC_OUT_7_15|DFF_559_n1
SDFFX1,DFF_560_Q_reg,WX3882|CRC_OUT_7_15|test_se|CK|CRC_OUT_7_16|DFF_560_n1
SDFFX1,DFF_561_Q_reg,WX3884|CRC_OUT_7_16|test_se|CK|CRC_OUT_7_17|DFF_561_n1
SDFFX1,DFF_562_Q_reg,WX3886|CRC_OUT_7_17|test_se|CK|CRC_OUT_7_18|DFF_562_n1
SDFFX1,DFF_563_Q_reg,WX3888|CRC_OUT_7_18|test_se|CK|CRC_OUT_7_19|DFF_563_n1
SDFFX1,DFF_564_Q_reg,WX3890|CRC_OUT_7_19|test_se|CK|CRC_OUT_7_20|DFF_564_n1
SDFFX1,DFF_565_Q_reg,WX3892|CRC_OUT_7_20|test_se|CK|CRC_OUT_7_21|DFF_565_n1
SDFFX1,DFF_566_Q_reg,WX3894|CRC_OUT_7_21|test_se|CK|CRC_OUT_7_22|DFF_566_n1
SDFFX1,DFF_567_Q_reg,WX3896|CRC_OUT_7_22|test_se|CK|CRC_OUT_7_23|DFF_567_n1
SDFFX1,DFF_568_Q_reg,WX3898|CRC_OUT_7_23|test_se|CK|CRC_OUT_7_24|DFF_568_n1
SDFFX1,DFF_569_Q_reg,WX3900|CRC_OUT_7_24|test_se|CK|CRC_OUT_7_25|DFF_569_n1
SDFFX1,DFF_570_Q_reg,WX3902|CRC_OUT_7_25|test_se|CK|CRC_OUT_7_26|DFF_570_n1
SDFFX1,DFF_571_Q_reg,WX3904|CRC_OUT_7_26|test_se|CK|CRC_OUT_7_27|DFF_571_n1
SDFFX1,DFF_572_Q_reg,WX3906|test_si33|test_se|CK|CRC_OUT_7_28|DFF_572_n1
SDFFX1,DFF_573_Q_reg,WX3908|CRC_OUT_7_28|test_se|CK|CRC_OUT_7_29|DFF_573_n1
SDFFX1,DFF_574_Q_reg,WX3910|CRC_OUT_7_29|test_se|CK|CRC_OUT_7_30|DFF_574_n1
SDFFX1,DFF_575_Q_reg,WX3912|CRC_OUT_7_30|test_se|CK|CRC_OUT_7_31|DFF_575_n1
SDFFX1,DFF_576_Q_reg,WX4363|CRC_OUT_7_31|test_se|CK|WX4364
SDFFX1,DFF_577_Q_reg,WX4365|WX4364|test_se|CK|n8586|n3971
SDFFX1,DFF_578_Q_reg,WX4367|n8586|test_se|CK|n8585|n3970
SDFFX1,DFF_579_Q_reg,WX4369|n8585|test_se|CK|n8584|n3969
SDFFX1,DFF_580_Q_reg,WX4371|n8584|test_se|CK|n8583|n3968
SDFFX1,DFF_581_Q_reg,WX4373|n8583|test_se|CK|n8582|n3967
SDFFX1,DFF_582_Q_reg,WX4375|n8582|test_se|CK|n8581|n3966
SDFFX1,DFF_583_Q_reg,WX4377|n8581|test_se|CK|n8580|n3965
SDFFX1,DFF_584_Q_reg,WX4379|n8580|test_se|CK|n8579|n3964
SDFFX1,DFF_585_Q_reg,WX4381|n8579|test_se|CK|n8578|n3963
SDFFX1,DFF_586_Q_reg,WX4383|n8578|test_se|CK|n8577|n3962
SDFFX1,DFF_587_Q_reg,WX4385|n8577|test_se|CK|n8576|n3961
SDFFX1,DFF_588_Q_reg,WX4387|n8576|test_se|CK|test_so33|n3960
SDFFX1,DFF_589_Q_reg,WX4389|test_si34|test_se|CK|n8573|n3959
SDFFX1,DFF_590_Q_reg,WX4391|n8573|test_se|CK|n8572|n3958
SDFFX1,DFF_591_Q_reg,WX4393|n8572|test_se|CK|n8571|n3957
SDFFX1,DFF_592_Q_reg,WX4395|n8571|test_se|CK|n8570|n3956
SDFFX1,DFF_593_Q_reg,WX4397|n8570|test_se|CK|n8569|n3955
SDFFX1,DFF_594_Q_reg,WX4399|n8569|test_se|CK|n8568|n3954
SDFFX1,DFF_595_Q_reg,WX4401|n8568|test_se|CK|n8567|n3953
SDFFX1,DFF_596_Q_reg,WX4403|n8567|test_se|CK|n8566|n3952
SDFFX1,DFF_597_Q_reg,WX4405|n8566|test_se|CK|n8565|n3951
SDFFX1,DFF_598_Q_reg,WX4407|n8565|test_se|CK|n8564|n3950
SDFFX1,DFF_599_Q_reg,WX4409|n8564|test_se|CK|n8563|n3949
SDFFX1,DFF_600_Q_reg,WX4411|n8563|test_se|CK|n8562|n3948
SDFFX1,DFF_601_Q_reg,WX4413|n8562|test_se|CK|n8561|n3947
SDFFX1,DFF_602_Q_reg,WX4415|n8561|test_se|CK|n8560|n3946
SDFFX1,DFF_603_Q_reg,WX4417|n8560|test_se|CK|n8559|n3945
SDFFX1,DFF_604_Q_reg,WX4419|n8559|test_se|CK|n8558|n3944
SDFFX1,DFF_605_Q_reg,WX4421|n8558|test_se|CK|test_so34|n3943
SDFFX1,DFF_606_Q_reg,WX4423|test_si35|test_se|CK|n8555|n3942
SDFFX1,DFF_607_Q_reg,WX4425|n8555|test_se|CK|n8554|n3941
SDFFX1,DFF_608_Q_reg,WX4523|n8554|test_se|CK|n8553|n3343
SDFFX1,DFF_609_Q_reg,WX4525|n8553|test_se|CK|n8552|n3435
SDFFX1,DFF_610_Q_reg,WX4527|n8552|test_se|CK|n8551|n3434
SDFFX1,DFF_611_Q_reg,WX4529|n8551|test_se|CK|n8550|n3433
SDFFX1,DFF_612_Q_reg,WX4531|n8550|test_se|CK|n8549|n3432
SDFFX1,DFF_613_Q_reg,WX4533|n8549|test_se|CK|n8548|n3431
SDFFX1,DFF_614_Q_reg,WX4535|n8548|test_se|CK|n8547|n3430
SDFFX1,DFF_615_Q_reg,WX4537|n8547|test_se|CK|n8546|n3429
SDFFX1,DFF_616_Q_reg,WX4539|n8546|test_se|CK|n8545|n3428
SDFFX1,DFF_617_Q_reg,WX4541|n8545|test_se|CK|n8544|n3427
SDFFX1,DFF_618_Q_reg,WX4543|n8544|test_se|CK|n8543|n3426
SDFFX1,DFF_619_Q_reg,WX4545|n8543|test_se|CK|n8542|n3425
SDFFX1,DFF_620_Q_reg,WX4547|n8542|test_se|CK|n8541|n3424
SDFFX1,DFF_621_Q_reg,WX4549|n8541|test_se|CK|n8540|n3423
SDFFX1,DFF_622_Q_reg,WX4551|n8540|test_se|CK|test_so35|n3422
SDFFX1,DFF_623_Q_reg,WX4553|test_si36|test_se|CK|n8537|n3421
SDFFX1,DFF_624_Q_reg,WX4555|n8537|test_se|CK|WX4556
SDFFX1,DFF_625_Q_reg,WX4557|WX4556|test_se|CK|WX4558
